E              f2 
   keV           e atom-1
1.9415063E+00  9.9719E+00
1.9512138E+00  9.9140E+00
1.9609699E+00  9.8565E+00
1.9707747E+00  9.7994E+00
1.9806286E+00  9.7429E+00
1.9905318E+00  9.6868E+00
2.0004844E+00  9.6311E+00
2.0104868E+00  9.5759E+00
2.0205393E+00  9.5212E+00
2.0306420E+00  9.4668E+00
2.0407952E+00  9.4129E+00
2.0509992E+00  9.3594E+00
2.0612542E+00  9.3063E+00
2.0715604E+00  9.2537E+00
2.0819182E+00  9.2015E+00
2.0923278E+00  9.1496E+00
2.1027895E+00  9.0983E+00
2.1133034E+00  9.0473E+00
2.1238699E+00  8.9967E+00
2.1344893E+00  8.9465E+00
2.1451617E+00  8.8967E+00
2.1558875E+00  8.8473E+00
2.1666670E+00  8.7983E+00
2.1775003E+00  8.7497E+00
2.1883878E+00  8.7003E+00
2.1993297E+00  8.6506E+00
2.2051132E+00  8.6246E+00
2.2062866E+00  2.5848E+01
2.2103264E+00  2.5780E+01
2.2213780E+00  2.5595E+01
2.2324849E+00  2.5411E+01
2.2436473E+00  2.5228E+01
2.2548656E+00  2.5047E+01
2.2661399E+00  2.4867E+01
2.2774706E+00  2.4689E+01
2.2888579E+00  2.4512E+01
2.2904585E+00  2.4487E+01
2.2917415E+00  3.5886E+01
2.3003022E+00  3.5689E+01
2.3118037E+00  3.5427E+01
2.3233628E+00  3.5168E+01
2.3349796E+00  3.4910E+01
2.3466545E+00  3.4654E+01
2.3583878E+00  3.4400E+01
2.3701797E+00  3.4148E+01
2.3820306E+00  3.3898E+01
2.3939407E+00  3.3650E+01
2.4059104E+00  3.3405E+01
2.4179400E+00  3.3160E+01
2.4300297E+00  3.2918E+01
2.4421798E+00  3.2678E+01
2.4543907E+00  3.2440E+01
2.4666627E+00  3.2203E+01
2.4789960E+00  3.1968E+01
2.4913910E+00  3.1736E+01
2.5038479E+00  3.1504E+01
2.5163672E+00  3.1275E+01
2.5289490E+00  3.1048E+01
2.5415938E+00  3.0822E+01
2.5543017E+00  3.0598E+01
2.5670732E+00  3.0376E+01
2.5799086E+00  3.0155E+01
2.5928082E+00  2.9935E+01
2.6057722E+00  2.9717E+01
2.6188011E+00  2.9501E+01
2.6318951E+00  2.9286E+01
2.6450545E+00  2.9073E+01
2.6582798E+00  2.8862E+01
2.6715712E+00  2.8652E+01
2.6849291E+00  2.8444E+01
2.6983537E+00  2.8238E+01
2.7118455E+00  2.8033E+01
2.7254047E+00  2.7830E+01
2.7390317E+00  2.7628E+01
2.7404353E+00  2.7607E+01
2.7455647E+00  3.2004E+01
2.7527269E+00  3.1894E+01
2.7664905E+00  3.1684E+01
2.7803230E+00  3.1476E+01
2.7942246E+00  3.1270E+01
2.8081957E+00  3.1064E+01
2.8222367E+00  3.0861E+01
2.8363479E+00  3.0659E+01
2.8505296E+00  3.0458E+01
2.8647823E+00  3.0259E+01
2.8791062E+00  3.0055E+01
2.8935017E+00  2.9851E+01
2.9079692E+00  2.9649E+01
2.9225091E+00  2.9448E+01
2.9371216E+00  2.9249E+01
2.9518072E+00  2.9051E+01
2.9665662E+00  2.8854E+01
2.9813991E+00  2.8658E+01
2.9963061E+00  2.8460E+01
3.0112876E+00  2.8244E+01
3.0263440E+00  2.8023E+01
3.0414758E+00  2.7805E+01
3.0566831E+00  2.7587E+01
3.0719666E+00  2.7372E+01
3.0873264E+00  2.7158E+01
3.1027630E+00  2.6945E+01
3.1182768E+00  2.6734E+01
3.1338682E+00  2.6525E+01
3.1431727E+00  2.6401E+01
3.1495376E+00  2.8058E+01
3.1524272E+00  2.8018E+01
3.1652853E+00  2.7839E+01
3.1811117E+00  2.7623E+01
3.1970172E+00  2.7408E+01
3.2130023E+00  2.7195E+01
3.2290673E+00  2.6983E+01
3.2452127E+00  2.6773E+01
3.2614387E+00  2.6565E+01
3.2777459E+00  2.6358E+01
3.2941347E+00  2.6153E+01
3.3106053E+00  2.5953E+01
3.3271584E+00  2.5756E+01
3.3437941E+00  2.5562E+01
3.3605131E+00  2.5369E+01
3.3773157E+00  2.5179E+01
3.3942023E+00  2.4990E+01
3.4111733E+00  2.4802E+01
3.4177420E+00  2.4731E+01
3.4282291E+00  2.5703E+01
3.4320581E+00  2.5662E+01
3.4453703E+00  2.5518E+01
3.4625971E+00  2.5335E+01
3.4799101E+00  2.5153E+01
3.4973097E+00  2.4973E+01
3.5147962E+00  2.4795E+01
3.5323702E+00  2.4618E+01
3.5500321E+00  2.4443E+01
3.5677822E+00  2.4269E+01
3.5856211E+00  2.4094E+01
3.6035492E+00  2.3920E+01
3.6215670E+00  2.3748E+01
3.6396748E+00  2.3577E+01
3.6578732E+00  2.3407E+01
3.6761626E+00  2.3239E+01
3.6945434E+00  2.3073E+01
3.7130161E+00  2.2908E+01
3.7315812E+00  2.2744E+01
3.7502391E+00  2.2582E+01
3.7689903E+00  2.2421E+01
3.7878352E+00  2.2262E+01
3.8067744E+00  2.2104E+01
3.8258083E+00  2.1947E+01
3.8449373E+00  2.1792E+01
3.8641620E+00  2.1638E+01
3.8834828E+00  2.1485E+01
3.9029002E+00  2.1333E+01
3.9224147E+00  2.1183E+01
3.9420268E+00  2.1034E+01
3.9617369E+00  2.0886E+01
3.9815456E+00  2.0740E+01
4.0014533E+00  2.0595E+01
4.0214606E+00  2.0451E+01
4.0415679E+00  2.0308E+01
4.0617757E+00  2.0166E+01
4.0820846E+00  2.0025E+01
4.1024950E+00  1.9884E+01
4.1230075E+00  1.9743E+01
4.1436226E+00  1.9603E+01
4.1643407E+00  1.9464E+01
4.1851624E+00  1.9326E+01
4.2060882E+00  1.9190E+01
4.2271186E+00  1.9054E+01
4.2482542E+00  1.8919E+01
4.2694955E+00  1.8786E+01
4.2908430E+00  1.8653E+01
4.3122972E+00  1.8522E+01
4.3338587E+00  1.8391E+01
4.3555280E+00  1.8262E+01
4.3773056E+00  1.8133E+01
4.3991921E+00  1.8006E+01
4.4211881E+00  1.7876E+01
4.4432940E+00  1.7742E+01
4.4655105E+00  1.7610E+01
4.4878381E+00  1.7478E+01
4.5102772E+00  1.7347E+01
4.5328286E+00  1.7218E+01
4.5554928E+00  1.7089E+01
4.5782702E+00  1.6962E+01
4.6011616E+00  1.6831E+01
4.6241674E+00  1.6701E+01
4.6472882E+00  1.6572E+01
4.6705247E+00  1.6444E+01
4.6938773E+00  1.6317E+01
4.7173467E+00  1.6191E+01
